-0.19775173,-0.6844871,0.55021834,-0.1307067,0.9667987,0.7190043,-0.41121215,0.032131933,-0.21060824,-0.6763775,-0.5875158,-0.38027164,-0.11803378,0.1043967,0.9506065,0.38683608,-0.6600752,0.75838083,0.17473105,-0.7306205,-0.7245674,-0.6555458,0.20549613,0.0589542,0.36794487,-0.5299568,0.505926,-0.14454049,-0.3944171,0.63840413,-0.13915709,0.06760449,0.4153547,-0.17228079,-0.2837003,0.18378255,-0.5886685,-0.51487815,0.5371022,-0.694313,0.24374431,-0.058870547,-0.2795449,0.6040105,-0.9756517,-0.78188306,0.772391,-0.48855388,0.9231283,0.6568306,0.77638483,0.4041264,-0.66470945,-0.044950157,-0.10305675,0.9777614,0.37374926,-0.14160272,-0.90376914,0.5927236,0.06312666,0.9200821,0.52782506,0.27174884,-0.020524621,0.34811485,-0.4954424,0.11613071,0.9878024,0.71320033,-0.06100992,-0.76723516,0.9624703,0.51576525,-0.21854043,0.4192744,0.5600082,-0.2346732,-0.18429005,0.53618956,0.82732797,-0.10134681,-0.9161067,-0.3115773,-0.8403231,-0.036354862,-0.28777212,-1.0,-0.27538252,-0.25209457,0.27486837,-0.7071269,0.8408666,0.12119536,-1.0,0.5975735,0.63765407,-1.0,-0.9032691,-0.6450312,-0.21514918,-0.81353,-0.6328716,-0.81209296,0.30489597,0.30288422,0.53450525,0.23073375,0.07268454,0.45979282,0.118628845,0.52107966,-0.6427183,-0.85726047,-0.12387363,0.77996004,-0.6828116,-0.5494235,-0.07248268,0.06677799,0.74171174,0.06601417,-0.963661,0.8532658,0.7929492,-0.5096032,0.92404187,0.46146208,-0.64499456,0.12247239,0.24387631,
-0.28668836,-0.528886,0.6821935,0.9406247,1.0,-0.774853,-0.4145789,-0.4203055,-0.93639475,-0.364882,-0.6958088,-0.38027164,-0.11844569,-0.48185074,0.9506065,0.42299223,-0.8132349,0.6304545,0.8566133,-0.3834746,0.88931847,-0.67999333,-0.8605439,0.029382847,0.20215203,-0.7583394,0.4889648,-0.2344577,-0.3944171,0.4191609,-0.31642282,0.028582215,0.4153547,0.015036061,-0.11864888,0.18378255,-0.55637705,0.68005586,-0.6292895,-0.694313,0.117298365,-0.1511954,-0.2866944,0.6136315,-0.7210971,-0.8020702,0.86267424,0.6682377,0.9703964,0.09592664,0.9361499,0.3190893,-0.17275034,-0.1074181,0.89793843,0.5423653,-0.82859266,-0.10339065,-0.8032087,0.28062135,0.16408071,-0.43794334,0.6870949,0.19319443,-0.020524621,0.57974225,0.6986182,0.0710963,0.8077002,0.8887489,-0.2747283,0.065135,-0.75434893,0.36765474,-0.028735027,0.16444886,0.4191684,-0.11581699,-0.20815107,0.90278774,-0.6924922,-0.14389083,-0.90218925,-0.28929052,-0.5051681,0.010730654,0.23737258,-0.9044936,-0.27538252,-0.37780142,-0.86784685,-0.7197927,0.85364807,0.015490092,-0.95630574,0.71706265,-0.7700442,-0.14281768,-0.83458567,-0.7562231,-0.30293655,-0.88198733,-0.6328716,-0.27953246,0.3024196,-0.9492338,0.50458616,-0.9571838,0.09675667,-0.05942759,0.0724248,1.0,-0.78582805,-0.22244358,-0.17590356,0.8263612,-0.66644853,0.12608421,-0.24360327,0.19611388,0.74171174,-0.9920381,-0.22917783,0.8532658,0.78232497,-0.9636332,-0.19493306,-0.4211762,-0.64499456,0.2583419,0.21771342,
-0.22881125,-0.6844871,-0.015383601,-0.1307067,1.0,-0.5829829,-0.4145789,0.032131933,-0.83773315,-0.5931727,-0.6738369,-0.7460522,-0.109651916,-0.48185074,0.9506065,-0.674616,-0.9187564,0.6471201,0.39137757,-0.3834746,0.85135436,-0.6555458,-0.9016507,0.55383056,0.30553523,-0.43242636,0.5680333,-0.15951732,-0.3944171,0.35344177,-0.13405417,0.028582215,0.3863274,-0.8297818,-0.26836643,0.33273762,0.72343314,0.48154026,-0.6292895,0.22742371,0.24374431,-0.058870547,-0.2795449,0.6040105,-0.9756517,-0.714961,0.772391,-0.44364104,0.9703964,0.69577295,-0.23330414,-0.4366405,-0.17275034,1.0,-0.05629736,0.5423653,-0.59639186,-0.10463854,-0.90376914,0.5927236,0.15849525,0.9200821,-0.05413091,0.27174884,0.5863682,-0.72280663,-0.74247706,0.14487225,0.7183432,0.79610443,0.0791353,-0.76723516,-0.67569757,0.720019,-0.21854043,0.4192744,0.33873522,-0.3352859,-0.017617226,0.6007565,-0.71039253,-0.0075446963,-0.77548265,-0.3476398,-0.8403231,0.047948092,-0.28777212,-0.85176057,-0.27538252,-0.3159806,-0.85414124,-0.605458,0.8634414,0.16659781,-1.0,0.6591352,-0.83630097,-0.6279435,-0.9032691,-0.45723516,-0.23037148,-0.8108818,-0.6581864,-0.7439942,0.21683538,-0.89722836,0.55743074,0.23073375,7.219091E-4,-0.122068085,0.2009134,0.5469966,-0.7055177,-0.6036309,-0.2456109,0.8108452,-0.417468,-0.5494235,-0.101298876,0.12747908,0.47112215,0.029990196,-0.963661,0.8301592,0.9122639,-0.9636332,0.92404187,0.53804517,-0.60422283,0.56432515,0.8291353,
-0.0901771,-0.584597,0.6469851,0.71155524,1.0,0.7190043,-0.4145789,0.80868244,-0.93639475,-0.5931727,-0.6738369,-0.5112897,-0.11803378,-0.48185074,1.0,-0.674616,-0.78984785,0.7252885,0.39137757,-0.3834746,0.88020396,-0.6555458,-0.9429796,0.55383056,0.31613347,-0.5299568,0.571512,-0.29176024,-0.3944171,0.3371519,-0.06439185,-0.064852744,0.4528749,0.8198072,-0.34985745,0.18378255,-0.5886685,0.68005586,-0.53187567,-0.6813806,0.24374431,-0.004144892,-0.2795449,0.5297251,-0.9756517,-0.714961,0.772391,-0.5583196,0.9703964,0.7752809,0.9128764,-0.4530211,-0.09328882,-0.1074181,-0.13963345,0.5423653,-0.68808836,-0.14160272,-0.90376914,0.5927236,0.15849525,0.9200821,0.65659016,0.27174884,-0.020524621,-0.6578919,-0.24873085,0.1475158,0.7183432,-0.9317,-0.09167135,-0.7216292,-0.67569757,0.8623202,-0.21854043,0.4192744,0.40511376,-0.25188354,-0.18429005,0.5305136,-0.71256983,-0.081446804,-0.70752966,-0.3115773,-0.8403231,-0.036354862,-0.28777212,-1.0,-0.99238586,-0.25209457,-0.728359,-0.6513559,0.8408666,0.12119536,-1.0,0.6591352,0.54711044,-0.6850117,-0.9032691,-0.47069043,-0.2295202,-0.8379267,-0.6328716,-0.23625803,0.21683538,0.30288422,0.53450525,0.23073375,-0.00762634,-0.09223348,0.041062832,0.9190659,-0.6427183,-0.13363633,-0.12387363,0.85400265,-0.417468,-0.5494235,-0.1480314,0.20476595,0.74171174,0.06601417,-1.0,0.8532658,0.85313475,-0.9636332,0.92404187,0.45695022,-0.5121516,0.17041917,0.14317816,
0.7904486,-0.528886,0.6728549,-0.14184278,1.0,-0.7025492,-0.4145789,-0.06384956,-0.93488467,-0.2794187,-0.8058658,0.2529962,-0.109651916,-0.56525207,0.8277488,-0.63351333,0.67171586,0.65308446,0.17473105,-0.3834746,-0.6367483,-0.8172495,0.11243321,0.55383056,0.108119965,-0.40618038,0.31602716,-0.2344577,-0.47278088,0.52526855,-0.06758937,0.028582215,0.4153547,-0.8653052,-0.26836643,1.0,0.7229614,0.5733735,-0.6292895,0.22742371,0.20672767,-0.058870547,-0.29628146,0.6766279,0.5410458,-0.78188306,0.772391,-0.4759945,0.48885047,0.6781545,0.82949334,-0.47583938,-0.19117281,0.99437296,-0.05629736,0.8810025,0.3207248,-0.10463854,-0.8979516,0.6440261,0.24561533,0.9287953,0.52782506,0.2291517,-0.020524621,-0.7211952,-0.4954424,0.075054616,1.0,0.6629772,-0.052745774,0.065135,0.50515443,0.900465,-0.25103483,0.4192744,0.36491466,-0.20729437,-0.7566808,0.6007565,-0.8287082,0.0011692196,-0.8115015,-0.4465475,-0.8403231,0.831495,-0.28777212,-0.28107357,-0.27538252,-0.40043545,-0.69310325,-0.605458,-0.82575774,-0.0107292235,-1.0,0.69554615,0.20578536,-0.63089705,-0.9032691,-0.55142957,-0.13761833,-0.9012975,-0.6328716,-0.75050414,0.2918926,0.10301934,-0.19876587,-0.85392106,0.08597838,0.3968563,0.0561841,0.9190659,-0.27179754,-0.85726047,-0.2456109,0.89679337,-0.52303666,0.44576156,-0.13864699,0.1039401,0.9215835,-0.9387702,-0.34413075,0.8532658,-0.5968754,-0.459486,0.98324054,0.044382572,-0.64499456,0.15047503,0.19798139,
0.7904486,-0.528886,0.55021834,-0.20083314,0.97720116,-0.7025492,-0.2227068,-0.04751759,-0.9706278,-0.5931727,-0.72366875,-0.7503005,-0.109651916,-0.48185074,0.9506065,-0.674616,-0.9187564,0.55923706,0.09721334,-0.20298617,-0.6367483,-0.26247108,0.18732353,0.0589542,0.22801867,-0.31702733,0.61967796,-0.2344577,-0.3944171,0.55993414,-0.17593522,0.001859501,0.4153547,0.8916862,-0.26836643,0.93064344,-0.55637705,0.5733735,-0.6292895,-0.694313,0.25141025,-0.16680126,-0.2795449,0.6766279,-0.9519308,-0.56595355,0.81381655,-0.48495418,0.9430162,0.6568306,0.82949334,-0.6307076,-0.19117281,1.0,-0.13778536,0.7888355,-0.68808836,-0.10463854,-0.88150424,0.5927236,0.24561533,0.9200821,0.6498919,-0.69011605,0.13466233,-0.63748646,-0.81402624,0.061245333,0.9878024,0.695941,-0.094874844,-0.6835604,0.416497,0.720019,-0.13345027,0.42262954,0.37975553,-0.20729437,-0.18429005,0.6856668,-0.84497017,-0.10134681,-0.9426323,-0.35830832,-0.86509436,0.8329916,-0.28777212,-0.8040314,-0.31887645,-0.30506244,-0.7094821,-0.605458,0.78573227,-0.015794188,-1.0,0.62080705,-0.7608799,-1.0,-0.95288116,-0.36030716,-0.23772171,-0.7796153,-0.6328716,-0.76401126,0.21683538,-0.8385864,0.40550512,-0.85392106,0.07268454,-0.0756516,-0.029056419,0.9190659,-0.82907146,-0.6036309,-0.16664323,0.8108452,-0.66644853,0.36760247,-0.18746814,0.7042826,0.9215835,-0.9387702,0.282045,0.8532658,0.7225455,-0.5096032,0.96104324,0.6182769,-0.50579625,0.2300471,0.24162959,
-0.12867868,-0.6844871,0.7020147,-0.16362575,1.0,-0.6584176,-0.4145789,0.0077639893,-0.83773315,-0.6727698,-0.6738369,-0.38027164,-0.10800147,-0.48185074,0.9506065,-0.674616,-0.8738647,0.67069113,0.39137757,-0.4450953,0.90865654,-0.7691352,-0.9016507,0.55808556,0.108119965,-0.5299568,0.5680333,-0.2344577,-0.3944171,0.44725275,-0.06758937,0.001859501,0.3863274,0.08252275,-0.49765503,0.17442909,-0.5886685,0.74131054,-0.6292895,0.22742371,0.18712689,-0.058870547,0.5824791,0.6766279,-1.0,-0.6255062,0.772391,-0.49600655,0.9703964,0.6985202,0.9128764,-0.4366405,-0.24786511,-0.14735392,-0.13778536,0.5423653,-0.68808836,-0.10463854,-0.97531086,0.67467076,-0.35393375,0.9200821,0.67332,-0.13942015,0.8933431,-0.72280663,-0.68759423,0.18830287,0.7183432,0.695941,-0.11425773,-0.76723516,0.416497,0.8623202,-0.16966453,0.42213905,0.2608776,-0.25188354,-0.8509539,0.56490123,-0.7346268,-0.081446804,-0.90218925,-0.38591623,-0.9121786,-0.036354862,-0.28777212,-0.7973146,-0.2732291,-0.34346312,-0.695665,-0.605458,0.8634414,0.7261976,-1.0,0.6591352,0.54711044,-0.6279435,-1.0,-0.4156152,-0.20279774,-0.987818,-0.65994686,-0.7439942,-0.021855712,0.30288422,0.6318245,0.23073375,0.08828879,-0.122068085,-0.8704665,0.9190659,-0.7055177,-0.5065105,-0.12387363,0.75892717,-0.52303666,-0.5517267,-0.08723376,0.1057803,0.86620927,0.06601417,-0.963661,0.8279563,0.7905052,-0.9636332,0.26203525,0.53804517,-0.50579625,0.58888185,0.14317816,
0.94446373,-0.528886,0.55021834,-0.09761443,0.9853832,-0.7562064,-0.41121215,-0.06384956,-0.9706278,-0.28432527,-0.8942897,-0.21997023,-0.11803378,-0.48185074,0.9506065,0.38683608,-0.6600752,0.65308446,0.18866543,-0.10534302,-0.6367483,-0.8668888,0.19442308,0.010830019,0.22801867,-0.31702733,0.5467057,-0.2344577,-0.77707493,0.55993414,-0.07798766,0.001859501,0.4153547,0.95931387,-0.1725801,1.0,-0.6440863,0.67491966,-0.6292895,-0.694313,0.20672767,-0.058870547,-0.3673616,0.6040105,-0.9780331,0.39294386,0.7118854,0.40337467,-0.6524162,0.38930535,0.83907,-0.7055965,-0.09307254,-0.02994091,-0.13778536,0.9005655,0.32309914,0.7325268,-0.9389528,0.39069295,0.24561533,1.0,0.52782506,0.27174884,-0.084242746,-0.7211952,-0.53397137,0.21071494,0.96615547,0.8329567,-0.094874844,0.042324327,0.9624703,0.51576525,-0.3126387,0.4192744,0.42064714,-0.20729437,-0.18274958,0.53618956,-0.7388214,-0.036835626,-0.9209911,-0.4465475,0.4001658,0.8329916,0.084493764,-1.0,-0.20779383,-0.30506244,-0.7046772,-0.5255134,0.3234749,-0.072362185,-1.0,0.62080705,0.3031782,-1.0,-0.7764051,-0.49703068,-0.12870228,-0.22626615,-0.5577702,-0.75050414,0.21683538,-0.87045324,-0.19876587,-0.85392106,-0.12773323,0.3968563,0.0561841,0.055927634,-0.82907146,-0.85726047,-0.07523133,0.8040162,-0.66644853,0.44576156,-0.1480314,0.16377294,0.7437544,0.30920914,0.282045,0.8532658,0.7225455,-0.5096032,0.96104324,0.6182769,-0.64499456,0.15047503,0.20518923,
-0.32315394,-0.528886,0.6821935,0.995786,1.0,-0.40779734,-0.4145789,-0.4203055,-0.9829197,-0.364882,-0.7598092,-0.38027164,-0.11803378,-0.49710795,0.90896124,0.38683608,-0.8132349,0.6304545,0.8566133,-0.3834746,0.86155134,-0.67999333,-0.9084636,0.029382847,0.22801867,-0.5936159,0.45693144,-0.2344577,-0.3944171,0.37038776,0.028256364,0.028582215,0.4153547,0.035253763,-0.028179616,0.18378255,-0.55637705,0.68005586,-0.6292895,-0.73961246,0.0805465,-0.058870547,-0.31661332,0.6136315,-0.8125938,-0.7243106,0.83670646,-0.33893418,0.9703964,0.6216053,0.9361499,0.41309977,0.29856968,-0.19434687,0.8815539,0.44653118,-0.7719257,-0.12830043,-0.8032087,0.28062135,0.16776618,-0.43794334,0.64366126,0.27174884,-0.020524621,0.5689186,0.77074885,0.051055633,0.8077002,-0.34317935,-0.13050036,-0.3847872,-0.8635415,0.32088348,-0.028735027,0.24155974,0.8316139,-0.101573326,-0.18815164,0.90278774,-0.6924922,-0.081446804,-0.90218925,-0.21612766,-0.536033,0.109900795,0.53550553,-0.9675179,-0.27538252,-0.3183703,-0.86784685,-0.8154894,0.85364807,-3.1989813E-4,-0.93482465,-0.506829,-0.7700442,-0.27741167,-0.7708696,-0.7562231,-0.29594234,-0.8913187,-0.6328716,-0.24775672,0.3024196,-0.9492338,0.5084996,-0.8782545,0.07268454,-0.05942759,0.041675307,1.0,-0.698148,-0.22244358,-0.17590356,0.85629547,-0.7615371,0.255821,-0.23927411,0.13541837,0.74171174,-0.9920381,-0.22917783,0.8532658,0.70570403,-0.8996684,0.9849291,-0.4211762,-0.64499456,0.15969458,0.19798139,
-0.28668836,-0.528886,0.76539433,-0.20083314,0.924707,-0.72703445,-0.4145789,-0.4203055,-0.83773315,-0.364882,-0.6738369,-0.7460522,-0.11803378,-0.48185074,0.8277488,-0.674616,-0.8132349,0.6471201,0.25419617,-0.3834746,0.85135436,-0.67999333,-0.9084636,0.55383056,0.2399698,-0.40618038,0.6585367,0.67556,-0.3944171,0.4191609,-0.06758937,0.028582215,0.4472059,-0.8297818,-0.26836643,0.14530095,0.7229614,0.53374267,-0.6292895,0.22742371,0.117298365,-0.16680126,-0.31661332,0.6540858,-0.87839097,-0.7243106,0.86267424,0.68391484,0.9703964,0.6216053,0.9361499,0.3190893,-0.19117281,-0.1074181,-0.81339395,0.5423653,-0.68808836,-0.113365486,-0.8032087,-0.6783612,0.111907825,-0.4763876,0.58783865,0.27745634,0.11330326,0.68618447,0.66671395,0.105985105,0.7183432,0.695941,-0.11425773,-0.72918826,0.416497,0.3988877,-0.028735027,0.23033978,0.33873522,-0.11581699,-0.74651134,0.6007565,-0.6760129,-0.153417,-0.90218925,-0.38591623,-0.86509436,0.13661817,-0.34298536,-0.9675179,-0.27538252,-0.25713375,-0.86784685,-0.605458,0.7971302,-3.1989813E-4,-0.95376503,0.7050441,-0.83630097,-0.17987823,-0.8625024,-0.4079421,-0.30293655,-0.8913187,-0.6109201,-0.7439942,0.36585188,-0.9492338,0.5084996,-0.8833931,0.08828879,-0.122068085,0.06544037,0.9190659,-0.7055177,-0.63617676,-0.17590356,0.85629547,-0.73200995,-0.947943,-0.052673995,0.12747908,0.9215835,-0.9920381,-0.22917783,0.8532658,0.7905052,0.61037666,0.8567707,0.044382572,-0.50579625,0.5477718,0.19798139,
